images/blue/IMG_5225,0,1238.3521695257316,1716.6598159122432,1758.976034308779
images/blue/IMG_5226,0,1283.7715961966417,1862.7010017201255,1902.4443091905052
images/blue/IMG_5227,0,1502.8671875,2570.776437928342,2605.756892665164
images/blue/IMG_5228,0,1167.24355495251,1470.6689280868386,1494.8367346938776
images/blue/IMG_5229,0,1163.1409788166545,1444.1695412844037,1458.4112011790714
images/blue/IMG_5230,0,1124.873989218329,1358.0899932840832,1395.9893048128342
images/blue/IMG_5231,0,1176.164116828929,1528.6526637919044,1581.721434528774
images/blue/IMG_5232,0,1272.12025442258,1847.8542868510046,1930.0493434142459
images/blue/IMG_5233,0,1264.3424434019987,1813.6229775109393,1876.744247607412
images/blue/IMG_5234,0,1286.8984198645599,1886.741015992474,1950.2289043412893
images/blue/IMG_5235,0,1213.9665349755985,1635.6144215163458,1668.1363847583643
images/blue/IMG_5236,0,1169.3449163449163,1479.5911726804125,1504.1200519143413
images/blue/IMG_5237,0,1244.8075446126045,1741.1987353206866,1790.638543315992
images/blue/IMG_5238,0,1186.2405102675793,1540.4287932908837,1572.1426356589147
images/blue/IMG_5239,0,1135.1963421194191,1392.0574588616132,1430.6544276457882
images/blue/IMG_5240,0,1201.625245993815,1587.527883129653,1618.1415332771694
images/blue/IMG_5241,0,1180.8776680471487,1521.6826184379001,1547.0796545105566
images/blue/IMG_5242,0,1118.2028985507247,1335.3127035830619,1366.5986949429036
images/blue/IMG_5243,0,1116.9705882352941,1332.8537005163512,1368.2896551724139
images/blue/IMG_5244,0,1172.3636670037074,1517.0336546592255,1563.146432194792
images/blue/IMG_5246,0,1369.9155761924862,2129.36338740257,2170.120117597648
images/blue/IMG_5247,0,1231.2492227979274,1678.3149585921326,1705.2169421487604
images/blue/IMG_5248,0,1184.205334987593,1527.557793616362,1559.8194271481943
images/blue/IMG_5249,0,1161.153133903134,1450.5480185647982,1475.153627311522
images/blue/IMG_5250,0,1154.0242537313434,1417.7152810032512,1441.1662024141133
images/blue/IMG_5251,0,1174.35838150289,1460.2001455604075,1472.208695652174
images/blue/IMG_5252,0,1182.013037809648,1517.809585492228,1551.889748549323
images/blue/IMG_5253,0,1142.4822817631807,1396.6566394499355,1429.4391080617495
images/blue/IMG_5254,0,1126.8874316939891,1346.796600877193,1376.7875136911282
images/blue/IMG_5255,0,1186.4801548886737,1478.5619277108433,1479.161567877629
images/blue/IMG_5256,0,1146.3286384976525,1416.2636327971754,1457.054032889585
images/blue/IMG_5258,0,1162.098679638638,1472.065647794373,1522.2209867963863
images/blue/IMG_5259,0,1167.9925575101488,1489.6770586241953,1535.9973009446694
images/blue/IMG_5260,0,1366.3194383501536,2128.0735132762784,2183.7013157894735
images/blue/IMG_5261,0,1518.7035040431267,2609.3809523809523,2660.150442477876
images/blue/IMG_5262,0,1460.3698575949368,2439.3278139168146,2508.124901497242
images/blue/IMG_5264,0,1112.4859813084113,1316.556338028169,1355.7727272727273
images/blue/IMG_5266,0,1197.2703510082151,1585.2595362752431,1609.9940029985007
images/blue/IMG_5267,0,1189.5501886792454,1564.4767485822306,1589.9682059046177
images/blue/IMG_5268,0,1175.8130612244897,1519.004462474645,1544.9689288634506
images/blue/IMG_5269,0,1161.9806451612903,1472.3056970819823,1487.7186629526461
images/blue/IMG_5270,0,1162.568552253116,1472.5359884836853,1488.1070395371264
images/blue/IMG_5271,0,1127.931179775281,1367.033121916843,1390.8774647887324
images/blue/IMG_5272,0,1111.1716417910447,1315.375469336671,1340.1895261845386
images/blue/IMG_5273,0,1101.578947368421,1284.7309644670052,1308.2061855670104
images/blue/IMG_5275,0,1128.889802631579,1370.6566666666668,1395.8271812080536
images/blue/IMG_5276,0,1098.5298013245033,1278.2524271844661,1314.6118421052631
images/blue/IMG_5277,0,1151.4617044228694,1448.5749596990865,1490.4802139037433
images/blue/IMG_5278,0,1192.8079268292684,1572.2115677321158,1597.0075757575758
images/blue/IMG_5279,0,1197.0473833097597,1585.0017692852089,1608.5014164305949
images/blue/IMG_5280,0,1221.0145888594163,1660.125664893617,1678.674403183024
images/blue/IMG_5281,0,1159.7922755741126,1470.416797078769,1500.0529595015576
images/blue/IMG_5282,0,1117.5204460966543,1336.2196261682243,1362.2280373831775
images/blue/IMG_5283,0,1158.2186274509804,1457.6580989330746,1477.9903381642512
images/blue/IMG_5284,0,1171.535993740219,1507.5139379662348,1533.985759493671
images/blue/IMG_5285,0,1184.324516785351,1545.9225708502024,1568.9959718026184
images/green/IMG_5286,1,1680.869011434361,2661.435873337189,1622.0383502170766
images/green/IMG_5287,1,1503.3134401569653,2226.7415150024594,1470.1996718621822
images/green/IMG_5288,1,1339.8433628318585,1809.807568883479,1324.3146961325967
images/green/IMG_5289,1,1287.9180555555556,1681.7411682892907,1287.4930167597765
images/green/IMG_5290,1,1301.9517060367455,1715.3908242408309,1312.3650500790723
images/green/IMG_5291,1,1364.1141400274564,1876.412307390323,1345.9746959591996
